category,customer_id,is_gift,payment_method,price,product_id,product_name,quantity,rating,shipping_address_city,shipping_address_country,shipping_address_state,shipping_address_street,shipping_address_zip_code,tags,timestamp,transaction_id
Grocery,a6d736c2,False,Cash,36.91,3aaee3d6,Frozen Meals,4,,New York,USA,AZ,5938 Oak St,96890,"exclusive,limited,new",2024-07-10 12:12:40,8a53971b-f60a-43cf-87a7-52c6207e4e37
Automotive,5073e37b,False,Credit Card,26.84,c127c358,Car Wax,7,4,New York,USA,NY,5455 Maple St,38851,"new,exclusive,trending",2025-03-01 12:44:40,33d8cfbf-4924-4ddb-9988-7fb25ecd4c65
Beauty,2a016a92,True,Bank Transfer,739.9,4cc2050f,Face Cream,5,,Chicago,USA,IL,567 Pine St,66180,"limited,sale",2024-09-10 06:56:40,354f3877-fb0c-42fe-a0c3-463c72b11924
Health,7fe9cc1e,True,PayPal,454.13,56c1ca33,First Aid Kit,7,,Los Angeles,USA,CA,425 Maple St,81489,,2024-12-31 01:41:40,a0207ebb-4598-4606-9b76-996de4911abc
Sports,98151707,True,Debit Card,521.88,1a7cd54e,Bicycle,9,5,Chicago,USA,AZ,4959 Pine St,66068,sale,2024-10-18 16:25:40,552d43f6-8904-45e2-93a3-6d8c93d4303b
Beauty,2f07edfb,False,Bank Transfer,498.36,68898216,Nail Polish,1,,Chicago,USA,NY,411 Pine St,48102,trending,2025-03-17 04:54:40,f4b5a22f-4cc7-4efb-aea1-1d47fa707de8
Electronics,17ab2ab6,False,Bank Transfer,698.57,dd98548a,Tablet,1,,Chicago,USA,IL,6180 Cedar St,17194,"new,limited",2025-01-31 07:30:40,382c759d-a8a9-4ea2-88dc-001fd7b73d7b
Health,16cbc85a,True,Gift Card,764.06,2380226f,Thermometer,2,4,Chicago,USA,TX,7119 Pine St,63647,"sale,exclusive,trending",2024-09-01 14:12:40,4e22c0f4-ccf5-4ab4-9674-11996c34cc3e
Home & Kitchen,a462d1c3,False,Gift Card,11.45,543995a4,Plates,7,4,Chicago,USA,TX,4478 Cedar St,76708,trending,2024-10-19 07:03:40,bb8c104d-5c9a-43a0-b4f2-4ebc03fc2394
Books,fc8d84ec,True,Credit Card,27.36,8916a261,Fiction Novel,3,3,Chicago,USA,AZ,5102 Main St,32945,"exclusive,trending",2024-08-17 16:48:40,33b0560d-8764-4d26-9a35-2b93000e1429
Clothing,8cc82a01,True,PayPal,220.65,aaf31a48,Shoes,3,,New York,USA,IL,6918 Pine St,73482,"exclusive,trending,limited",2025-03-10 07:09:40,a372fe86-1939-4c94-b99e-f71ef7a96f25
Health,83c5a9a8,True,Credit Card,744.09,e4ce8f96,Vitamins,2,1,New York,USA,NY,9991 Oak St,53060,new,2025-01-09 19:25:40,d257dcda-ce8f-4c25-a829-f65db5b5726e
Sports,208c9e81,False,Cash,295.31,f285181a,Yoga Mat,10,2,New York,USA,TX,3774 Cedar St,15909,"sale,exclusive,limited",2024-04-09 22:07:40,e248b8e5-a226-488e-b86d-4bdbd12bfe1a
Health,3242d2bf,True,PayPal,957.9,f91e1254,Vitamins,6,,Chicago,USA,CA,4334 Maple St,34751,"exclusive,sale,new",2025-03-10 05:53:40,0f0bff14-58d0-4969-93c7-98c5989e024e
Health,cb0faafc,True,Cash,280.62,2bea03e2,Bandages,7,4,Phoenix,USA,CA,9212 Cedar St,43632,exclusive,2024-04-02 12:48:40,f0c45a48-548d-4c73-a383-af90fdea4515
Health,196bb6cd,False,Debit Card,83.99,f3f9cd52,Pain Reliever,2,,Los Angeles,USA,AZ,9903 Oak St,49744,"new,trending,exclusive",2024-07-11 14:40:40,1c6531ff-8b8a-4f2f-b438-3da5169c4114
Health,caeee60e,True,Cash,162.84,3c53ea77,Pain Reliever,3,4,Los Angeles,USA,NY,695 Cedar St,54163,trending,2024-09-30 13:15:40,e684aa18-b091-4abd-9285-3be21aab7884
Grocery,18e4a837,False,Bank Transfer,281.36,60072ef0,Pasta,4,,New York,USA,AZ,3781 Pine St,48725,sale,2024-07-07 08:54:40,3a7e2e89-b5b6-4c84-a95f-49799a66194c
Automotive,60d391ab,True,Debit Card,31.2,74aeef2c,Car Wax,4,5,Houston,USA,NY,8715 Main St,65717,sale,2024-05-08 06:04:40,81734295-abc6-470d-87f3-bd13b222bbbd
Home & Kitchen,550d6e29,False,Debit Card,293.89,4dea1f9f,Blender,3,1,Houston,USA,CA,4370 Oak St,98645,limited,2024-08-16 06:04:40,90d62c3f-3477-4299-b1af-4849e4dab0e9
Books,15645bf8,True,Debit Card,608.79,dea9c679,Science Fiction,7,3,Houston,USA,NY,7779 Cedar St,57416,,2024-12-15 23:05:40,8414cd6e-29f7-42f8-9c57-2ec4e986960f
Toys,1b08a39a,False,Bank Transfer,114.13,41c25df4,Puzzle,7,5,Chicago,USA,AZ,5049 Main St,49749,"exclusive,limited,trending",2024-03-22 21:41:40,fc1c811a-580f-4a0c-a9e0-9b39779f5bea
Sports,64d8d37f,True,Debit Card,695.46,e54263fb,Running Shoes,7,,Phoenix,USA,IL,2667 Main St,27168,"sale,new",2024-06-11 13:21:40,19605189-3c67-4f92-864a-514495a852ff
Automotive,c7272dca,True,PayPal,353.79,73a7dffe,Air Freshener,4,1,Chicago,USA,AZ,8421 Oak St,15334,"trending,sale,exclusive",2024-07-27 04:22:40,9672b562-f27a-46dd-b98c-598bb1a69a45
Grocery,86d2607a,False,PayPal,750.35,09d7fef5,Snacks,2,,Houston,USA,AZ,4244 Oak St,56149,,2024-04-03 11:29:40,049faa01-ee31-442a-96b4-ad1718d542ec
Beauty,93ee1ae4,True,Credit Card,172.05,a2f571de,Lipstick,4,2,Chicago,USA,CA,1160 Pine St,23987,exclusive,2025-02-15 11:24:40,e92ba62a-75b1-4475-ab5f-8ec585294800
Toys,2d981af4,True,Gift Card,89.14,1950ee2a,Board Game,2,2,New York,USA,TX,1799 Cedar St,94334,,2025-02-25 16:19:40,adf2f56a-c96d-44ef-9a25-c114975658eb
Health,b4ca6c96,True,Bank Transfer,51.27,22669b25,Bandages,1,,Chicago,USA,TX,3078 Main St,32955,"trending,exclusive",2024-09-11 04:13:40,624798f0-d1b9-4c4a-bef0-4a0d711ae631
Beauty,4dbe0e06,False,Bank Transfer,270.16,4ae249fb,Shampoo,1,2,Chicago,USA,NY,8348 Cedar St,28372,,2025-01-09 23:27:40,7ca98d51-ed7d-455f-87ed-f796133ff5d9
Clothing,7ef85bf4,True,PayPal,318.32,5b099be1,T-shirt,7,5,Los Angeles,USA,CA,400 Cedar St,68780,,2024-12-14 18:32:40,3fa9c185-bfe0-4f41-8dcd-8cc31b6c37d7
Automotive,1766cfb2,False,Credit Card,492.73,0e390b09,Car Wax,10,4,New York,USA,IL,7460 Cedar St,71997,"trending,exclusive,sale",2024-05-10 01:27:40,ddbcf935-27f2-4037-8a35-9497a198d76e
Toys,d4e09101,False,PayPal,946.79,f7deae3c,Action Figure,5,5,Los Angeles,USA,CA,4618 Oak St,66395,"trending,sale",2024-07-05 23:10:40,dc07e401-ef13-4791-b564-9a64dd89440c
Beauty,b67d34d3,False,Bank Transfer,98.5,f26d4bde,Hair Dryer,1,3,Phoenix,USA,NY,4307 Maple St,35986,"exclusive,trending,new",2024-11-18 06:27:40,757c8317-5f4b-4ec7-ad1e-ae6ef8d80644
Electronics,2ebf05b5,True,PayPal,398.26,333faf65,Laptop,4,3,New York,USA,CA,1853 Pine St,67972,"sale,limited,exclusive",2024-08-31 00:59:40,3d680e73-d198-4b46-94dc-41026d17c848
Sports,c29ce1ff,True,Debit Card,624.54,40351459,Dumbbells,6,1,Los Angeles,USA,NY,4822 Maple St,41586,,2024-06-14 19:59:40,cd1db8b6-6ceb-490e-af20-5acb814db661
Automotive,adc7bde4,True,PayPal,112.56,312153a6,Car Wax,3,2,Chicago,USA,CA,8077 Oak St,29281,"trending,exclusive",2024-04-26 16:41:40,07343c61-9179-4e16-a0a5-d149189fc842
Electronics,6e0e7f8c,True,Debit Card,365.67,496603f7,Camera,7,1,Houston,USA,TX,923 Maple St,95508,"exclusive,new",2024-09-06 08:04:40,cd757b80-2541-41e5-b8dd-8eee0243ac1d
Beauty,5fcddb60,True,PayPal,909.83,ccdf0937,Hair Dryer,8,3,Los Angeles,USA,NY,9547 Oak St,79341,"new,exclusive,limited",2024-04-10 05:25:40,d6c10768-89a3-49a5-9890-a847cb4249bb
Home & Kitchen,8b26713f,True,Bank Transfer,638.74,560dd5b3,Microwave,5,1,Los Angeles,USA,NY,7702 Pine St,91282,,2025-02-21 05:14:40,8da6a23d-8ff0-4cb8-b463-906aade73ed6
Grocery,7a189b1c,False,Gift Card,453.59,c42dd970,Frozen Meals,7,,New York,USA,TX,7155 Cedar St,43026,,2024-08-17 07:37:40,54724fa8-4769-40c4-94a3-38af5bf886a6
Grocery,0499cf85,True,PayPal,921.0,3abe0374,Snacks,9,,Houston,USA,CA,7999 Oak St,21312,,2024-10-16 11:40:40,f62d0f28-b9e0-4b49-916b-cde5c306bcae
Clothing,46c64185,False,Cash,474.75,ac7a6ced,Dress,5,2,Los Angeles,USA,NY,3587 Oak St,96236,limited,2024-06-21 00:44:40,51e84b97-3b97-4a32-b7a7-376087551545
Books,33c383fb,False,Credit Card,864.48,eeed1952,Science Fiction,6,5,Chicago,USA,AZ,7407 Main St,42837,"exclusive,new,trending",2024-06-16 01:57:40,d2791ae7-d165-4e32-8433-26f8b633f6e6
Toys,673464a4,False,Bank Transfer,491.61,bdee78b0,Doll,10,3,New York,USA,CA,712 Pine St,32142,,2024-04-03 07:23:40,ecfdfdad-e976-41e8-832f-db1aadf522bf
Toys,f192e86b,True,Credit Card,506.54,fcae0db4,Doll,1,5,Phoenix,USA,NY,8983 Oak St,15037,"exclusive,trending",2025-02-23 14:48:40,75f2526b-70b7-4858-90b9-9ec842d0613c
Grocery,f01b9afd,True,Debit Card,932.11,ea2f0a88,Snacks,9,4,Los Angeles,USA,TX,9085 Oak St,11914,,2024-07-08 05:40:40,c10a136d-e5da-4cf9-b8f0-de0971ee99da
Clothing,53b49fe4,False,Gift Card,652.06,99d9d5be,Shoes,3,2,Chicago,USA,NY,6047 Cedar St,61837,new,2024-11-30 18:10:40,32b2ff34-da16-4b7a-b491-70ade45236ae
Grocery,cf5ac60f,True,Gift Card,306.4,b72b5e07,Pasta,5,,Chicago,USA,AZ,8380 Maple St,24237,"sale,exclusive,new",2025-01-31 16:14:40,31273179-2d8d-45d2-af20-a90e20c3ca12
Sports,d18fd799,True,Debit Card,731.67,7bf7412a,Yoga Mat,1,1,Phoenix,USA,AZ,4383 Pine St,69750,"trending,new",2024-09-27 19:25:40,7421fcfc-bd08-4cf5-9376-1578c1fc1a57
Beauty,871dd2e8,False,Bank Transfer,49.88,798535af,Hair Dryer,3,2,Houston,USA,NY,8780 Pine St,46850,exclusive,2024-06-08 04:32:40,5a13f54c-5fa4-4631-a1ff-a63c147ac263
Clothing,f1ef6919,False,Debit Card,561.65,86e562e6,Jacket,4,,Houston,USA,IL,1151 Pine St,66181,,2024-04-15 12:13:40,eed1cd50-e389-4394-8e88-93672b902007
Toys,f4d8d7fd,True,Gift Card,539.58,5a65d111,Puzzle,4,,Chicago,USA,AZ,4472 Maple St,80980,"trending,limited,sale",2025-01-02 19:39:40,f7f9ad22-d037-494a-9a4b-5a1706762e37
Clothing,f4ae0188,True,Gift Card,731.73,4f53e18f,Jeans,10,3,Houston,USA,NY,8714 Pine St,11916,"sale,limited",2024-05-29 22:55:40,c962a8ca-1328-422c-87a0-0f197828e96e
Sports,5783973e,True,Credit Card,340.46,46bbd31a,Running Shoes,7,2,Phoenix,USA,AZ,7323 Maple St,30224,,2024-07-20 20:06:40,a0e3485a-abd7-4e59-a9bd-bbe4e3458c9d
Health,57febb72,True,Cash,325.42,9d4aa619,First Aid Kit,2,1,Houston,USA,AZ,419 Cedar St,43646,"limited,exclusive,new",2024-06-16 03:14:40,864a464a-5653-40f3-acd8-4b1e5ca6e58f
Books,b3674363,False,Gift Card,322.46,272d8cff,History,1,,Phoenix,USA,IL,1936 Main St,27234,,2024-12-05 20:47:40,6ab815dc-c376-4dec-bf00-a1b222a2c8b3
Grocery,1e8b0660,True,Credit Card,54.64,a511607d,Cereal,10,1,Los Angeles,USA,TX,4174 Oak St,23005,,2025-03-05 10:46:40,db55d48e-18d6-41d6-a752-1e2b776430d4
Beauty,a6223909,False,Gift Card,617.93,68e2e3cf,Face Cream,9,2,Houston,USA,NY,6048 Oak St,86260,"sale,new",2024-07-07 01:16:40,bdafe055-2984-433c-831a-2e657c835b2b
Grocery,a624a436,True,Cash,447.61,b14ecadf,Frozen Meals,7,4,Phoenix,USA,NY,3269 Maple St,69631,"exclusive,limited",2024-04-19 02:06:40,6c28e35e-1836-4c06-a319-64be38dceade
Health,af791b1e,True,Credit Card,501.42,0984ab7f,Pain Reliever,4,3,New York,USA,TX,9059 Main St,25613,,2024-03-29 23:58:40,b309127f-2e4b-4f54-819f-55bc00d6b84f
Automotive,e2a40d48,False,Debit Card,984.2,b3632b6f,Jump Starter,5,3,Los Angeles,USA,CA,237 Oak St,35312,"limited,sale,trending",2024-10-16 12:14:40,8ea13991-66ca-40d2-806e-b520b4231ff6
Grocery,4c0e6973,False,Gift Card,345.83,a5ebdf47,Canned Goods,3,5,Houston,USA,TX,4654 Maple St,47261,limited,2025-01-18 22:43:40,57d8376e-d13b-4c2b-baf3-219e5837173b
Electronics,bad48698,False,PayPal,638.3,776a025b,Laptop,10,5,Los Angeles,USA,IL,738 Cedar St,79621,"limited,sale",2024-12-07 10:41:40,d7cba52b-2a07-409a-b590-5bc3e37e9698
Health,378fe654,True,Cash,737.13,ffa3a2b5,Vitamins,1,2,Los Angeles,USA,TX,3293 Pine St,73909,"exclusive,sale",2025-02-06 02:40:40,ce51f5b5-8900-4164-9a35-592127b12c15
Beauty,f09fccd7,True,Credit Card,27.6,15767ffe,Face Cream,4,5,New York,USA,AZ,6145 Cedar St,18874,trending,2024-11-04 01:50:40,4022df89-2996-4950-a2cb-b09a51847525
Books,57228a04,True,PayPal,891.25,8342f7c7,Cookbook,8,,Chicago,USA,IL,8605 Main St,34012,"new,exclusive,sale",2025-02-13 06:56:40,c00791c4-deee-4c4f-a6c9-2ac181ebfa9f
Books,d45170d6,False,Cash,519.81,32e1ac04,Biography,5,,Houston,USA,IL,3312 Main St,64759,,2024-03-31 07:26:40,b99242e6-a021-4622-848d-1db9f312886f
Electronics,4331305a,False,Debit Card,941.03,45af1fba,TV,8,,Phoenix,USA,NY,7093 Cedar St,36677,"exclusive,sale,new",2024-05-22 05:19:40,985c3a8a-7eaa-4525-ad26-7b4d4ea05bab
Health,368faa62,False,Credit Card,187.97,8f12bcf0,Pain Reliever,10,5,Phoenix,USA,CA,8936 Cedar St,30723,"sale,new,exclusive",2024-04-07 21:11:40,cdbb819e-f0b3-4e8a-9511-468cff7c5746
Books,77957d02,False,Credit Card,807.07,b85ac824,Biography,5,,Phoenix,USA,CA,1790 Pine St,66037,"exclusive,limited,new",2024-07-17 04:57:40,3d71c100-288e-4ca8-913d-f3ce25d4cae1
Electronics,b18b2962,True,PayPal,162.19,26333d50,Camera,3,2,Chicago,USA,CA,7564 Oak St,62677,"limited,sale,new",2024-06-04 06:25:40,c2bafeb2-ef8a-4978-a5bc-d8de4ded0308
Automotive,ca16dcdc,True,Debit Card,111.21,11b26330,Air Freshener,7,2,Houston,USA,AZ,1966 Oak St,91160,limited,2025-03-06 14:28:40,497b1972-c6a6-4e4a-9696-a4e14c07e115
Books,b10571f3,False,Gift Card,322.27,a8e51796,Cookbook,10,,Houston,USA,CA,5452 Main St,77425,"trending,sale,limited",2024-08-20 14:15:40,2853aa13-d5e1-4177-b2a4-4015a17a7e11
Home & Kitchen,8295fe52,False,Debit Card,616.0,6e06d72f,Plates,2,5,Houston,USA,CA,7498 Maple St,47247,sale,2024-11-23 22:09:40,e99a804b-8c01-4c37-8364-94615c025524
Grocery,e03869d4,False,Debit Card,983.26,d2fdaa94,Pasta,2,,Los Angeles,USA,NY,8043 Cedar St,59242,new,2024-11-20 01:12:40,632ed214-cc6e-4236-8c75-079efd1b1856
Toys,447d9f24,True,Credit Card,295.77,81b7778b,Board Game,1,5,Chicago,USA,AZ,8004 Main St,54960,"new,limited,exclusive",2025-02-17 18:57:40,5353e376-5ece-48dd-8afc-3ac96ba10269
Toys,b9007f0c,True,Bank Transfer,623.99,0477c8b4,Doll,3,4,Phoenix,USA,AZ,4990 Cedar St,69102,"exclusive,limited",2024-12-02 20:31:40,a5d2fe16-5cc7-450d-8e0b-3e5218235568
Automotive,2630ecd1,False,Debit Card,715.54,7f282c16,Tire Gauge,4,5,Los Angeles,USA,NY,3269 Main St,98553,new,2024-12-15 20:28:40,19d69201-f3a5-4b9d-9dda-e11bde089dc0
Home & Kitchen,67f6d153,False,Cash,246.37,878203b3,Coffee Maker,1,5,New York,USA,IL,3889 Maple St,66057,,2024-11-11 17:56:40,be9a8384-2cc7-4d3d-9666-aea2485d8c82
Electronics,d40037e0,True,PayPal,982.13,9e088116,Tablet,10,3,Los Angeles,USA,AZ,8256 Pine St,23084,exclusive,2024-12-04 07:28:40,48678285-e187-48a6-8ac0-7a4f98032d64
Sports,dd1848b9,True,PayPal,967.48,46699d99,Dumbbells,4,,New York,USA,IL,8902 Main St,77263,"new,trending,limited",2024-09-27 07:19:40,e91f282b-948d-4467-b109-5bef9fe2af5f
Books,b69b6c50,True,Debit Card,768.93,cdb753b6,Cookbook,5,2,New York,USA,TX,3821 Maple St,88241,"limited,trending",2024-09-23 04:21:40,04e373c9-b0d7-4413-b59c-65e72c310893
Automotive,25b569d1,False,PayPal,302.99,a2854f8f,Car Wax,10,4,Los Angeles,USA,AZ,1953 Cedar St,66441,trending,2024-06-20 02:56:40,7c7f8b35-82ab-43d3-8ffa-ff16b839093d
Sports,ab047a4c,True,Debit Card,192.11,8936f32f,Basketball,8,,Chicago,USA,AZ,3290 Main St,95880,,2024-09-22 23:46:40,4d9f189c-a417-45d0-94d6-57ca53510cf5
Toys,30a09561,False,Cash,171.08,04a719be,Board Game,6,1,Chicago,USA,NY,9350 Pine St,17824,"exclusive,limited,trending",2024-11-26 18:24:40,36beb291-f641-4ab4-b940-5ff200f130ce
Grocery,725702b3,False,Debit Card,838.68,c32920d2,Pasta,8,5,Los Angeles,USA,CA,314 Oak St,83351,limited,2024-10-26 10:13:40,795e63e4-2dfd-46c8-aab3-a4f81ec272a7
Toys,44ebe596,False,Cash,794.93,2ea4add2,Building Blocks,2,3,Chicago,USA,IL,5174 Main St,84617,"exclusive,limited,sale",2024-08-06 02:36:40,44408e53-d2fe-4df3-8080-dfbf3411ef7e
Books,9252b34b,True,Cash,613.18,bc4c6995,History,10,,New York,USA,TX,8173 Maple St,26530,"sale,new,limited",2024-09-07 15:50:40,d2bc3a69-953a-41e9-bf06-8a659c20b824
Toys,f4d9e20e,True,Bank Transfer,831.59,dc4550cb,Stuffed Animal,1,1,Houston,USA,CA,4609 Oak St,10952,,2024-10-19 06:23:40,1804e0b6-2d29-4030-ace6-00a9c95bc23c
Health,35d1a11f,False,Bank Transfer,251.98,fe52e052,Thermometer,7,4,Chicago,USA,AZ,4277 Oak St,31657,"new,exclusive",2024-12-10 05:39:40,0a848a61-5251-4b7d-a19b-ba806781430d
Home & Kitchen,0eb98141,True,PayPal,310.42,6a43d531,Microwave,5,5,Houston,USA,AZ,7776 Cedar St,26855,"trending,limited,sale",2024-06-16 20:49:40,01b1ee43-1032-456e-b088-520eb7c00d65
Books,9dd17414,True,Bank Transfer,147.37,4d9ffa7f,History,3,2,Chicago,USA,NY,4137 Maple St,41715,,2024-05-05 05:33:40,4a01bde3-7e32-4124-ab1c-3f34eaf14a22
Grocery,d0c5f10d,True,Bank Transfer,51.36,fd588bdf,Pasta,5,5,Los Angeles,USA,CA,2627 Oak St,44970,"new,sale,exclusive",2025-03-05 17:50:40,2f21c1f1-0db6-40f9-9ecf-3b1fa371e353
