category,customer_id,is_gift,payment_method,price,product_id,product_name,quantity,rating,shipping_address_city,shipping_address_country,shipping_address_state,shipping_address_street,shipping_address_zip_code,tags,timestamp,transaction_id,date,year,month,day,day_of_week,total_price
Home & Kitchen,6d4117a7,,Credit Card,892.35,c7a96106,Knife Set,5,0.0,New York,USA,TX,4932 Oak St,88576,sale,2024-11-09 18:56:43,f983564c-7a4a-498b-9774-403c73b9f872,2024-11-09,2024,11,9,7,4461.75
Electronics,8f96400a,,Cash,764.58,ea2d1c6e,Laptop,2,0.0,New York,USA,CA,9605 Cedar St,50600,"new,exclusive,trending",2024-12-23 01:07:43,3296378d-7d52-4926-9791-41492d29e957,2024-12-23,2024,12,23,2,1529.16
Beauty,68959f7a,,PayPal,39.14,0a4ee87a,Hair Dryer,6,0.0,New York,USA,CA,5616 Oak St,47408,"limited,new,exclusive",2024-09-11 09:34:43,0a412c54-7efc-4e43-83bd-8e3a504372bc,2024-09-11,2024,9,11,4,234.84
Clothing,b555c12e,,PayPal,170.5,f7c961e8,Shoes,7,5.0,New York,USA,IL,3634 Maple St,64889,"sale,new,limited",2025-01-07 20:35:43,3d027a30-db49-4dc6-aad3-6b466228f14a,2025-01-07,2025,1,7,3,1193.5
Health,aeab8d75,,Debit Card,840.29,6288e6bd,Vitamins,10,0.0,Houston,USA,TX,5228 Oak St,58035,limited,2025-03-04 17:17:43,4296c704-d8dc-46b0-99d7-d55b5527e771,2025-03-04,2025,3,4,3,8402.9
Grocery,96fc211b,,Bank Transfer,440.0,54bb56cd,Pasta,2,1.0,Phoenix,USA,CA,3383 Main St,83551,,2024-04-13 10:09:43,34aa5ece-f78c-4b81-89e3-c7dc57502667,2024-04-13,2024,4,13,7,880.0
Health,f7c56040,,Bank Transfer,914.64,81f008fd,Pain Reliever,7,2.0,Houston,USA,IL,6468 Maple St,57734,"sale,new",2024-11-07 21:00:43,8cced1d1-9e42-4a45-b31e-e11d7e2738fd,2024-11-07,2024,11,7,5,6402.48
Sports,27cb14b9,,Debit Card,647.88,d83d1405,Bicycle,7,0.0,Los Angeles,USA,AZ,645 Oak St,39043,"sale,limited",2024-07-01 06:35:43,c7b3d133-5f8a-4d2d-901f-f9324667328a,2024-07-01,2024,7,1,2,4535.16
Sports,d91582d2,,Debit Card,588.59,5321f6aa,Basketball,3,0.0,Phoenix,USA,AZ,1436 Cedar St,14075,limited,2024-07-26 08:21:43,4b83d74a-8502-4e78-8d51-f23b0958bc70,2024-07-26,2024,7,26,6,1765.77
Clothing,736fa7c1,,Credit Card,468.66,91826316,Jacket,10,4.0,Phoenix,USA,CA,8030 Oak St,14083,,2024-10-08 21:41:43,790cca2b-810c-4ea2-8ab2-4ad5257b8fbe,2024-10-08,2024,10,8,3,4686.6
Electronics,9b4a8697,,PayPal,364.14,c5417e05,Smart Watch,7,3.0,Houston,USA,TX,3049 Cedar St,10081,"trending,limited",2024-06-08 11:09:43,e91ee881-ac50-42c7-95ae-8dcff50f7e02,2024-06-08,2024,6,8,7,2548.98
Toys,111f1b15,,Bank Transfer,485.69,af832114,Board Game,5,0.0,New York,USA,IL,7580 Pine St,16878,"sale,exclusive,limited",2025-01-20 23:10:43,a15c8e78-a6e8-492e-92be-82f00a6bb0bb,2025-01-20,2025,1,20,2,2428.45
Health,d19a8443,,Gift Card,926.81,7b2ebf43,Bandages,7,2.0,Houston,USA,AZ,3882 Cedar St,59011,"new,limited",2024-03-20 15:20:43,b0f5c7a3-9725-4304-b8e5-60e1e1808f80,2024-03-20,2024,3,20,4,6487.67
Books,7c0ccc6b,,Credit Card,820.27,8d68811d,Cookbook,4,3.0,Los Angeles,USA,TX,7601 Main St,89353,,2024-08-17 07:26:43,99fc765b-ffa2-4fa1-9bdf-97b89331dbd2,2024-08-17,2024,8,17,7,3281.08
Toys,bb599a4c,,PayPal,670.59,e2c1a866,Puzzle,4,5.0,Los Angeles,USA,IL,7962 Main St,33296,exclusive,2024-06-17 02:40:43,f8d753e9-01db-4770-90b8-f4a00dce2133,2024-06-17,2024,6,17,2,2682.36
Automotive,79adad3b,,Cash,659.45,29868068,Air Freshener,1,4.0,Los Angeles,USA,TX,9260 Oak St,43034,"sale,new,exclusive",2024-06-05 13:30:43,e81bcffd-759c-4dcc-aaea-b68d322eed70,2024-06-05,2024,6,5,4,659.45
Toys,7660c326,,PayPal,406.88,dfa19d2b,Stuffed Animal,2,3.0,Houston,USA,IL,3479 Cedar St,89978,"trending,exclusive",2024-05-10 11:03:43,faeafc38-4406-4fce-8df9-f6dfaf1bdf53,2024-05-10,2024,5,10,6,813.76
Grocery,1b3b21a0,,Debit Card,431.77,9fe0b3e8,Cereal,4,2.0,Phoenix,USA,AZ,2697 Cedar St,35223,"sale,limited",2024-07-15 13:08:43,310e5743-7894-46cc-8ba5-19055adf81d9,2024-07-15,2024,7,15,2,1727.08
Automotive,49f82fd2,,Debit Card,915.65,2ce35a5c,Floor Mats,9,3.0,Phoenix,USA,IL,3854 Pine St,66397,"limited,sale",2024-10-07 09:24:43,9742030d-fbf3-470d-8063-75d3ab8b6784,2024-10-07,2024,10,7,2,8240.85
Electronics,90c9606d,,Gift Card,825.18,b63e768c,Smart Watch,1,3.0,New York,USA,AZ,3104 Main St,89687,,2025-02-15 11:00:43,11e335b0-5389-4c0a-964b-9a3e8d40f501,2025-02-15,2025,2,15,7,825.18
Books,23cf23f3,,Bank Transfer,20.54,3d2dccbc,Cookbook,4,0.0,Houston,USA,AZ,2972 Cedar St,59628,,2024-07-29 11:34:43,f7fe088e-6522-4bc6-8f5d-40840f07081d,2024-07-29,2024,7,29,2,82.16
Home & Kitchen,407f996d,,PayPal,117.09,9b7fab71,Toaster,6,3.0,Houston,USA,TX,2954 Pine St,51477,"trending,sale",2024-11-03 21:52:43,6627e966-ca06-47f5-a9e3-4fd893ae61e7,2024-11-03,2024,11,3,1,702.54
Clothing,204867f0,,Gift Card,468.09,ca92c7b3,Hat,2,2.0,New York,USA,NY,4969 Cedar St,82487,"new,trending",2024-07-28 19:52:43,a3da25ad-203a-49bc-a2a1-7835371d48fd,2024-07-28,2024,7,28,1,936.18
Sports,11501cc8,,Bank Transfer,650.19,2d22a944,Bicycle,3,0.0,New York,USA,IL,8943 Pine St,21095,"new,exclusive,sale",2024-12-22 14:29:43,5a1b7214-4989-4ccb-b523-57edbb3c4f79,2024-12-22,2024,12,22,1,1950.5700000000002
Sports,f7ffb25c,,Cash,825.36,7d23dd10,Tennis Racket,6,3.0,New York,USA,TX,4815 Oak St,34821,"sale,new,trending",2024-07-16 03:54:43,984aa82f-9202-4444-aab1-8110716873a8,2024-07-16,2024,7,16,3,4952.16
Grocery,fe7d08ec,,Credit Card,487.77,cefe0d69,Pasta,3,0.0,Los Angeles,USA,TX,1115 Maple St,39328,"limited,sale",2024-06-18 12:14:43,8043cb1e-fdd6-4122-ba41-c0c16f2e72e7,2024-06-18,2024,6,18,3,1463.31
Sports,af055763,,Cash,213.49,dad6d307,Yoga Mat,10,0.0,New York,USA,AZ,1207 Cedar St,47081,"limited,new,trending",2025-02-16 21:21:43,69175de2-549a-424a-ab4c-b16e4688e333,2025-02-16,2025,2,16,1,2134.9
Health,bba1e1d2,,PayPal,61.85,095a870d,First Aid Kit,7,3.0,Houston,USA,IL,2786 Main St,67873,"sale,exclusive,trending",2024-05-28 14:51:43,f93f5805-268b-497a-ad39-a7ff8568e666,2024-05-28,2024,5,28,3,432.95
Health,27527f3e,,Cash,616.52,1525bd37,Thermometer,10,0.0,Los Angeles,USA,IL,3921 Maple St,11253,,2025-01-11 13:03:43,37fad62e-f86b-4cdb-b040-fa5bb0f79b8c,2025-01-11,2025,1,11,7,6165.2
Electronics,fc523813,,Credit Card,481.99,42a00270,TV,6,2.0,New York,USA,TX,8098 Maple St,16264,new,2025-03-14 18:51:43,5938e5c7-119f-492b-bc5a-017cce83598f,2025-03-14,2025,3,14,6,2891.94
Home & Kitchen,b26d9e8e,,Debit Card,44.64,4d10c1b5,Microwave,1,1.0,New York,USA,AZ,371 Cedar St,30550,"sale,limited",2025-01-25 01:41:43,d4db2e00-4030-40b3-a7bd-78d4998d5000,2025-01-25,2025,1,25,7,44.64
Grocery,c4b6e6cf,,Bank Transfer,281.17,2016c817,Cereal,5,0.0,Phoenix,USA,NY,8597 Cedar St,47668,,2024-08-29 22:14:43,36a92b94-83aa-4baa-bb60-55465e2f0ab1,2024-08-29,2024,8,29,5,1405.8500000000001
Grocery,d7520f52,,Cash,641.3,6f22953a,Frozen Meals,2,0.0,Houston,USA,NY,2823 Pine St,21892,,2024-05-25 06:43:43,38578444-8996-47f3-8144-c6674f46987c,2024-05-25,2024,5,25,7,1282.6
Grocery,209c6e43,,Gift Card,984.44,ffa3dccd,Canned Goods,1,3.0,Phoenix,USA,CA,6185 Main St,68679,new,2025-03-12 04:39:43,d294cea2-1cfb-4ecb-a238-76b6cf74c737,2025-03-12,2025,3,12,4,984.44
Health,c95c5fa6,,Credit Card,676.28,07bcbdd4,Thermometer,10,3.0,Los Angeles,USA,TX,4543 Oak St,11987,,2025-02-02 18:49:43,41f07071-fbb9-4d81-88d6-79ee023f7c93,2025-02-02,2025,2,2,1,6762.799999999999
Clothing,c231a568,,PayPal,168.45,cf4a547b,Jeans,8,3.0,Houston,USA,CA,1183 Cedar St,29382,"sale,limited",2024-04-26 22:55:43,70ae911e-2592-4768-87bf-bb800d89211c,2024-04-26,2024,4,26,6,1347.6
Toys,30814c84,,Credit Card,448.23,c73806aa,Doll,6,1.0,Phoenix,USA,CA,8907 Main St,11522,exclusive,2024-12-03 07:45:43,11e8f321-ecd0-4396-91a6-47c52c0a59a6,2024-12-03,2024,12,3,3,2689.38
Electronics,0636bc3e,,Credit Card,922.53,773c47e7,Smartphone,2,4.0,Phoenix,USA,IL,6734 Cedar St,11541,exclusive,2025-02-01 09:11:43,248874ce-8cfd-428c-865a-331ca4e9f0df,2025-02-01,2025,2,1,7,1845.06
Grocery,8d715798,,Gift Card,916.48,0d132e26,Coffee,7,3.0,Houston,USA,IL,6425 Cedar St,79275,"limited,new,trending",2025-01-12 08:19:43,2af5439b-0475-4907-87ab-ebe63dc7f354,2025-01-12,2025,1,12,1,6415.360000000001
Books,cef565ec,,Bank Transfer,612.08,2960d1fb,Self-Help,3,3.0,Los Angeles,USA,AZ,8468 Oak St,15294,"limited,trending",2024-11-08 20:20:43,1d6b4528-9c0d-40c4-a504-a561b2aeb5d2,2024-11-08,2024,11,8,6,1836.2400000000002
Beauty,1b0c5c8b,,Cash,277.27,8aa8fb9b,Perfume,2,3.0,Chicago,USA,TX,5495 Maple St,18989,"new,trending,exclusive",2024-06-05 06:08:43,317e1df5-2e8a-4e03-8b3b-3b34a0c7974e,2024-06-05,2024,6,5,4,554.54
Clothing,42e003c7,,Bank Transfer,666.14,9fd04b4b,Dress,4,4.0,Phoenix,USA,CA,3968 Cedar St,13049,sale,2024-12-03 15:47:43,4dd9fcfd-c5e5-476e-b3f1-c51199d786e3,2024-12-03,2024,12,3,3,2664.56
Clothing,abc866ce,,Gift Card,391.31,6a6c5814,Socks,8,1.0,Phoenix,USA,NY,3835 Cedar St,73565,"new,limited",2024-03-30 20:09:43,02f0b698-d8f2-44ef-a066-1480ac1df1b9,2024-03-30,2024,3,30,7,3130.48
Electronics,baa588a3,,Credit Card,402.2,ade050a8,Camera,3,2.0,New York,USA,NY,1137 Oak St,86300,,2024-12-05 08:14:43,f442d802-fecd-4b52-a4bf-81733e56cd68,2024-12-05,2024,12,5,5,1206.6
Health,24ed8756,,Gift Card,628.34,8078b019,First Aid Kit,7,0.0,Houston,USA,CA,9715 Cedar St,31891,,2024-03-27 17:46:43,57a835b0-2166-4d39-8328-5ab8aec00fb6,2024-03-27,2024,3,27,4,4398.38
Sports,9b8ee8dc,,Credit Card,230.93,6a990924,Bicycle,2,0.0,Houston,USA,TX,3321 Pine St,10459,"limited,trending,new",2024-10-19 13:45:43,cfb6d78c-eeb4-4457-9d9e-89116b38200b,2024-10-19,2024,10,19,7,461.86
Electronics,b174752c,,Bank Transfer,343.28,bdfb2e6b,TV,1,0.0,New York,USA,IL,3631 Maple St,94967,,2024-09-06 10:42:43,de1b8ef0-b9cc-4689-b37c-f2fce1e156b2,2024-09-06,2024,9,6,6,343.28
Sports,31038f79,,Bank Transfer,385.29,4b3bd982,Bicycle,6,3.0,Chicago,USA,IL,7069 Oak St,26583,"exclusive,sale",2025-01-09 18:31:43,7c635957-c49b-49c9-8184-da5b5f61068a,2025-01-09,2025,1,9,5,2311.7400000000002
Electronics,466c8f1d,,Gift Card,396.89,bfb1dddb,TV,2,0.0,Chicago,USA,CA,3441 Pine St,93905,exclusive,2024-09-07 15:59:43,f7a5bfc0-59de-4b9a-bd9e-ba813ef2ad42,2024-09-07,2024,9,7,7,793.78
Toys,b84bb50c,,Cash,866.65,84f36222,Puzzle,6,3.0,Phoenix,USA,AZ,4885 Pine St,85998,limited,2024-04-16 14:52:43,bec1b46b-77c1-4c99-b9e3-1dd03485556d,2024-04-16,2024,4,16,3,5199.9
Automotive,1b9a359a,,Debit Card,731.07,a10d785f,Car Wax,9,2.0,Los Angeles,USA,CA,1646 Maple St,27647,new,2024-08-07 10:49:43,ba6c7b89-1525-4d07-8ba6-a6c045c2d4e3,2024-08-07,2024,8,7,4,6579.63
Sports,b987a06e,,Debit Card,12.58,043ccc24,Tennis Racket,6,3.0,Phoenix,USA,NY,6413 Cedar St,10243,,2024-08-30 16:08:43,b80c4416-eaaa-495f-b00b-94f520f60c93,2024-08-30,2024,8,30,6,75.48
Sports,eabd39d8,,Cash,1000.0,29669721,Yoga Mat,10,0.0,New York,USA,TX,8477 Pine St,69815,,2024-10-05 22:06:43,f21a50e8-76d7-43d8-b760-9024978cb67c,2024-10-05,2024,10,5,7,10000.0
Books,554f1f12,,PayPal,140.08,b9590818,History,2,3.0,Chicago,USA,TX,5016 Main St,23853,"sale,exclusive",2024-07-05 01:34:43,03fe0a9e-8ce3-48c6-ab5d-9fc9f871fda8,2024-07-05,2024,7,5,6,280.16
Electronics,b7de02aa,,Credit Card,232.23,ad83677b,Camera,5,1.0,Phoenix,USA,AZ,3336 Main St,59030,"trending,sale",2025-01-05 08:05:43,25dbb2ae-74a2-48cf-9ead-e482687df4dc,2025-01-05,2025,1,5,1,1161.1499999999999
Health,85c672ce,,PayPal,550.25,f7745af2,Vitamins,5,1.0,Phoenix,USA,NY,283 Maple St,91585,"trending,new,limited",2024-11-13 07:05:43,f731fdda-0d4c-46bc-9c5f-ff6193b131de,2024-11-13,2024,11,13,4,2751.25
Clothing,5d4b69ad,,Credit Card,204.35,a3058a41,Shoes,2,5.0,Phoenix,USA,NY,3225 Maple St,20224,"new,limited",2024-11-19 02:25:43,45c58aa1-117e-4da2-9857-51478451a430,2024-11-19,2024,11,19,3,408.7
Clothing,6b03e90c,,Gift Card,858.49,c6c001a8,Jacket,4,0.0,Phoenix,USA,AZ,4417 Pine St,50028,"limited,exclusive",2024-06-04 08:24:43,c982a427-2ea5-4fe4-9131-81727443202e,2024-06-04,2024,6,4,3,3433.96
Home & Kitchen,b18293a1,,Bank Transfer,354.75,52c6abdf,Plates,2,4.0,Chicago,USA,CA,2544 Main St,30388,,2025-03-03 04:43:43,54542c0f-2191-45c1-acee-3ef09887bee9,2025-03-03,2025,3,3,2,709.5
Clothing,8fd37b9e,,PayPal,730.12,cab9ff69,Shoes,4,5.0,Los Angeles,USA,CA,3748 Maple St,93626,new,2024-07-07 18:25:43,8777288e-0c7d-4d56-83d8-95e203b7469a,2024-07-07,2024,7,7,1,2920.48
Sports,d7466c98,,Debit Card,267.68,3a0a8e86,Bicycle,8,1.0,Phoenix,USA,NY,683 Pine St,94983,"limited,trending,new",2025-02-09 18:58:43,7fa4d3df-e960-4953-877e-60ee57f9d734,2025-02-09,2025,2,9,1,2141.44
Automotive,cae63d34,,Cash,138.71,b41a02cb,Tire Gauge,1,5.0,Houston,USA,CA,8773 Main St,25874,"exclusive,sale",2024-08-31 05:17:43,1492927d-49f0-4467-ad9e-05c7d1ec2506,2024-08-31,2024,8,31,7,138.71
Beauty,a340ffa3,,PayPal,231.97,f4bdec1f,Nail Polish,1,4.0,Houston,USA,TX,8665 Main St,33394,"limited,new",2024-11-16 02:51:43,b0d4b8a6-a20a-473c-a5a1-14868a0ca30f,2024-11-16,2024,11,16,7,231.97
Home & Kitchen,25f257d2,,Gift Card,433.41,f898cc2c,Coffee Maker,6,4.0,Chicago,USA,TX,7942 Main St,26643,"exclusive,sale,new",2024-08-28 13:35:43,b67518e5-01e5-47ab-bc4d-5f2c699e8e9d,2024-08-28,2024,8,28,4,2600.46
Toys,4696adfc,,Gift Card,357.22,bd3af4b1,Stuffed Animal,2,3.0,New York,USA,TX,3286 Cedar St,48837,"limited,trending",2024-06-20 10:32:43,6ada3b09-a731-45fe-9fec-dd3bb2695f8f,2024-06-20,2024,6,20,5,714.44
Electronics,d74f10bc,,Cash,998.86,928bb5f6,Tablet,7,3.0,Chicago,USA,AZ,2662 Pine St,10005,,2024-05-13 02:02:43,ec0d2be9-5c10-4ab9-957e-842795e14acb,2024-05-13,2024,5,13,2,6992.02
Home & Kitchen,c1d35e02,,Gift Card,783.45,8cc5f82b,Coffee Maker,10,5.0,Houston,USA,NY,1790 Pine St,89073,"exclusive,limited,new",2024-11-04 12:26:43,51280bfb-b1d8-4d8a-8398-0287462b6fe2,2024-11-04,2024,11,4,2,7834.5
Sports,ffbffbcf,,Bank Transfer,243.6,e1e3c4e8,Dumbbells,5,1.0,Houston,USA,TX,1182 Maple St,33917,,2024-06-15 05:54:43,7d7a7cfb-b0f7-4e0a-9ef1-3bdedb0cdc1e,2024-06-15,2024,6,15,7,1218.0
Home & Kitchen,1ca2a9e5,,Cash,951.78,f25dabc1,Knife Set,9,4.0,Los Angeles,USA,AZ,6043 Cedar St,14167,"sale,new,limited",2024-05-26 19:22:43,656c8914-edf9-4468-9623-137db665a681,2024-05-26,2024,5,26,1,8566.02
Sports,13ac4f5f,,Gift Card,620.16,a39bf186,Yoga Mat,8,0.0,Chicago,USA,AZ,4083 Cedar St,57369,,2024-11-12 19:52:43,e13530ff-b377-41b5-a7b2-fc4e642f45bf,2024-11-12,2024,11,12,3,4961.28
Clothing,9cb5612a,,Cash,423.64,614851ad,Jeans,4,1.0,Los Angeles,USA,AZ,5783 Oak St,84665,limited,2024-09-17 03:49:43,45cb4fb4-8d30-42a1-804e-55bf9b19d5ba,2024-09-17,2024,9,17,3,1694.56
Toys,acdf4381,,Credit Card,900.9,33052743,Building Blocks,2,2.0,Los Angeles,USA,IL,6740 Pine St,35075,,2024-04-08 21:56:43,e117d737-f4e8-42ab-96f5-394fd6fb700e,2024-04-08,2024,4,8,2,1801.8
Grocery,79dc9e9c,,Bank Transfer,517.0,489b7580,Cereal,10,4.0,Chicago,USA,NY,9415 Cedar St,52915,,2024-03-21 09:04:43,e5a8fa87-a0d2-4f23-92a0-e756f9bb4d49,2024-03-21,2024,3,21,5,5170.0
Electronics,8b360e9a,,Bank Transfer,886.43,a11f3896,Headphones,9,3.0,Chicago,USA,AZ,7976 Pine St,72221,"limited,new",2024-05-21 07:58:43,8277c30c-768d-41c9-a5ff-150322377fb4,2024-05-21,2024,5,21,3,7977.87
Grocery,0ae1d66d,,Bank Transfer,639.3,87473a1b,Pasta,5,5.0,Los Angeles,USA,NY,5505 Oak St,33951,exclusive,2024-11-07 08:39:43,00f466de-e5ab-4bf2-be78-e1d1b0775e20,2024-11-07,2024,11,7,5,3196.5
Automotive,ec5a0953,,Bank Transfer,214.37,dcc9d4ec,Car Wax,5,4.0,Houston,USA,NY,164 Maple St,58040,exclusive,2024-05-04 02:33:43,e6e59bbd-89b1-4d23-b978-971a784c0536,2024-05-04,2024,5,4,7,1071.85
Electronics,25f3ce42,,Credit Card,609.06,283e704f,Camera,1,0.0,Chicago,USA,NY,7896 Maple St,68763,,2024-07-15 13:59:43,d9b8f3bc-22f0-4a47-9ac5-62dcc2645d72,2024-07-15,2024,7,15,2,609.06
Clothing,069df75d,,Credit Card,957.92,89fa415c,Jacket,6,3.0,Phoenix,USA,NY,2880 Pine St,16068,,2025-01-27 06:18:43,99495127-39b5-486a-a0e2-b92ea5a0829d,2025-01-27,2025,1,27,2,5747.5199999999995
Electronics,a56ff3de,,Bank Transfer,635.27,547a5f7a,Tablet,10,5.0,Phoenix,USA,NY,8871 Main St,96748,"limited,exclusive",2024-10-08 06:29:43,1525ce9c-1a73-4306-96c9-f476929e3b19,2024-10-08,2024,10,8,3,6352.7
Sports,12635528,,Credit Card,882.43,af00837f,Running Shoes,6,0.0,Los Angeles,USA,IL,8751 Maple St,50381,,2024-10-10 12:12:43,21e5e117-15df-43a1-adff-0937033d8467,2024-10-10,2024,10,10,5,5294.58
Automotive,fcacf8f2,,Gift Card,809.98,892eb36b,Jump Starter,1,4.0,Chicago,USA,IL,1316 Cedar St,77450,"new,trending,limited",2024-08-29 00:27:43,e844f409-0d49-41a2-8ed8-ca765142ea71,2024-08-29,2024,8,29,5,809.98
Home & Kitchen,0f234e1b,,Debit Card,474.2,39f68bb9,Blender,10,3.0,Phoenix,USA,CA,9432 Oak St,70960,,2024-12-10 01:57:43,4799ff0b-8d55-4a62-ac76-20c472fa575d,2024-12-10,2024,12,10,3,4742.0
Books,4223d503,,Cash,799.32,0153e70f,Self-Help,4,2.0,Chicago,USA,TX,7306 Pine St,45828,"limited,new",2024-06-27 07:05:43,e0e54d7f-7817-498c-83c8-055947147799,2024-06-27,2024,6,27,5,3197.28
Sports,240e269e,,Gift Card,132.92,06cddb67,Yoga Mat,9,5.0,New York,USA,NY,2148 Oak St,91288,sale,2024-12-29 20:21:43,86af1ce9-b5a5-4f86-9d93-e77b2065ab0b,2024-12-29,2024,12,29,1,1196.28
Beauty,5345051a,,Cash,823.95,f3096d75,Nail Polish,1,0.0,Houston,USA,TX,4340 Oak St,79434,exclusive,2024-08-18 12:49:43,610b0912-f261-47c1-8316-2fdc0ca65625,2024-08-18,2024,8,18,1,823.95
Books,96e4e2fa,,PayPal,644.02,6b2d9230,Fiction Novel,5,0.0,Houston,USA,TX,3115 Pine St,82586,sale,2024-12-13 07:44:43,257d7502-937c-4b47-b950-eb963aebb331,2024-12-13,2024,12,13,6,3220.1
Books,4c8172d4,,Debit Card,24.83,102ba85f,Self-Help,7,2.0,New York,USA,TX,6503 Pine St,18454,new,2025-03-13 04:58:43,38867c58-ea2e-4b1d-9e3c-5cc27c911e02,2025-03-13,2025,3,13,5,173.81
Health,4fb9c9ab,,PayPal,664.5,273f0a23,Bandages,4,1.0,Phoenix,USA,TX,3255 Pine St,76042,,2024-08-02 07:26:43,2767edd0-d7ad-4708-b321-4a9314651e96,2024-08-02,2024,8,2,6,2658.0
Sports,9440b249,,Cash,551.9,369070b5,Basketball,9,0.0,Los Angeles,USA,TX,5714 Maple St,56174,sale,2024-04-25 08:10:43,5c52f8bf-e69b-45d8-a431-7443cfdaac2c,2024-04-25,2024,4,25,5,4967.099999999999
Beauty,9acdc238,,PayPal,65.18,9cfc9e99,Face Cream,1,0.0,Los Angeles,USA,NY,7008 Main St,79344,,2024-05-18 05:12:43,5f705c95-887b-48a7-961a-fc8995758667,2024-05-18,2024,5,18,7,65.18
Beauty,16dbee42,,Credit Card,886.26,5879c423,Lipstick,5,4.0,Houston,USA,CA,453 Pine St,89231,trending,2024-12-16 14:11:43,58036587-f152-4720-bf05-6d9917860c46,2024-12-16,2024,12,16,2,4431.3
Toys,1b83363e,,Gift Card,614.33,2b0ca380,Stuffed Animal,9,0.0,Los Angeles,USA,CA,7598 Main St,74942,trending,2025-03-12 23:13:43,e2900a01-8aaa-496f-9c59-58a9e5b5ca38,2025-03-12,2025,3,12,4,5528.97
Clothing,c11e7c8e,,Cash,19.71,0d7e2990,Jeans,5,0.0,Los Angeles,USA,IL,2405 Oak St,90757,"trending,limited,sale",2024-10-13 08:26:43,e6f68020-9cf5-4b63-a630-baaad976db10,2024-10-13,2024,10,13,1,98.55000000000001
Books,ab410666,,Gift Card,681.97,a935b37f,Cookbook,6,2.0,Phoenix,USA,AZ,5112 Maple St,47389,"sale,trending,new",2024-08-08 04:32:43,5537758d-86e0-4815-953d-9d622b615168,2024-08-08,2024,8,8,5,4091.82
Grocery,16c75ccf,,Bank Transfer,330.09,b6e6290f,Frozen Meals,8,3.0,New York,USA,IL,731 Oak St,29119,"sale,exclusive",2024-06-05 03:32:43,56d2cc75-afd7-4489-b4a4-51fa46a051cd,2024-06-05,2024,6,5,4,2640.72
Beauty,86034320,,Debit Card,19.44,edc1deaa,Perfume,10,0.0,Chicago,USA,CA,7499 Maple St,66159,"new,limited,exclusive",2024-11-27 13:19:43,3f7a5f74-6861-4592-abfa-bf2ad961b9e3,2024-11-27,2024,11,27,4,194.4
Home & Kitchen,8113ff83,,Cash,194.19,681aebaf,Blender,7,2.0,Houston,USA,IL,4366 Main St,96044,"new,exclusive,sale",2025-01-09 21:36:43,2f9c616a-6073-4e71-a084-fac03ac3f8ca,2025-01-09,2025,1,9,5,1359.33
Clothing,a3dbf55e,,Credit Card,358.16,ae68d1b2,Jeans,9,4.0,Chicago,USA,CA,1761 Maple St,33593,"limited,trending,exclusive",2025-03-11 16:51:43,e6c71f32-5638-4705-bae6-de083dd91e00,2025-03-11,2025,3,11,3,3223.44
Health,35b7e425,,Credit Card,143.28,99d1ff79,Thermometer,10,3.0,Phoenix,USA,TX,1952 Main St,77472,"limited,exclusive",2024-12-22 14:01:43,f7b4456f-7017-43d4-9e96-e5e47fc4b13c,2024-12-22,2024,12,22,1,1432.8
Toys,72107981,,Gift Card,869.43,fcabfbb6,Action Figure,7,5.0,Houston,USA,AZ,181 Pine St,92967,"limited,new,trending",2024-05-28 09:50:43,306b3a60-c217-40b3-b2b2-416419fcdbc4,2024-05-28,2024,5,28,3,6086.009999999999
Books,4b609c8c,,Debit Card,700.12,093ed560,Self-Help,3,3.0,Chicago,USA,IL,1572 Cedar St,43314,"trending,sale",2024-10-01 14:31:43,751fcb1d-5c11-4c51-a463-f627dc60fd17,2024-10-01,2024,10,1,3,2100.36
Health,3bd456da,,Gift Card,781.93,37277ac3,Bandages,3,4.0,Chicago,USA,IL,3778 Pine St,61145,"limited,exclusive,new",2024-05-12 17:30:43,e84ec776-42e3-4cc0-b6c7-120760adc702,2024-05-12,2024,5,12,1,2345.79
Sports,5807c0bc,,PayPal,699.87,edd948dc,Basketball,6,0.0,Phoenix,USA,CA,8218 Cedar St,35798,"new,sale,exclusive",2024-10-12 10:56:43,4a6b685c-6194-49ca-9269-e89668d72e8a,2024-10-12,2024,10,12,7,4199.22
Automotive,947176ee,,Debit Card,186.1,89630dec,Floor Mats,7,2.0,New York,USA,AZ,2266 Maple St,79907,"exclusive,trending,new",2024-08-07 19:58:43,986ef203-b8fa-42de-bcaf-3e86e5b15b79,2024-08-07,2024,8,7,4,1302.7
Health,2538c754,,Cash,227.85,3f9d3781,First Aid Kit,6,1.0,New York,USA,TX,1624 Main St,84788,,2024-05-11 10:46:43,43168cba-57a9-41a7-aaf4-eb5eea001b6b,2024-05-11,2024,5,11,7,1367.1
Toys,ee1d54f6,,Credit Card,565.67,221477c1,Action Figure,1,4.0,Houston,USA,IL,372 Main St,95009,,2024-10-20 05:47:43,ff9da288-c873-4be6-ba56-0f55962c1172,2024-10-20,2024,10,20,1,565.67
Health,369909ed,,PayPal,47.57,b3fec46d,Thermometer,8,3.0,Los Angeles,USA,CA,5635 Maple St,58883,exclusive,2024-09-02 11:08:43,6d834f0d-e111-44bc-95fc-4e81411f4aed,2024-09-02,2024,9,2,2,380.56
